recency,history_segment,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,ite
4,1) $0 - $100,81.35,0,1,1,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.004655762302920155
2,1) $0 - $100,68.88,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0025267068971076513
10,3) $200 - $350,274.73,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.001983548277905723
7,1) $0 - $100,53.37,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0028528973600709094
1,5) $500 - $750,527.55,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.00769112529698839
11,"7) $1,000 +",1428.7,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.010943041696912625
1,1) $0 - $100,35.33,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.004656910450877496
2,3) $200 - $350,332.4,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.005238865255976404
9,1) $0 - $100,29.99,1,0,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.0022841424960917036
10,3) $200 - $350,317.6,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.004313119654338158
1,3) $200 - $350,309.32,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.005302332974862557
12,1) $0 - $100,59.11,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.005687525601074968
3,2) $100 - $200,101.64,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.006491396744218989
10,2) $100 - $200,126.87,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.005316119848665495
6,2) $100 - $200,199.25,0,1,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.005185818001238131
6,2) $100 - $200,149.54,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.004917469268414806
12,1) $0 - $100,29.99,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.005536804012300341
4,2) $100 - $200,182.87,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.005363562828624744
11,2) $100 - $200,111.72,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.0055778528961945364
7,"6) $750 - $1,000",971.76,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.01439403193266851
1,3) $200 - $350,293.38,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.005435472830568832
9,5) $500 - $750,618.43,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.010303993326126571
10,1) $0 - $100,29.99,1,0,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0012451434850142
9,4) $350 - $500,371.39,1,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.00736631408419112
4,1) $0 - $100,84.9,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.005067977646147083
7,2) $100 - $200,100.77,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.001197184146345474
10,3) $200 - $350,319.61,1,0,0,No E-Mail,0,0,0.0,0,False,False,True,False,0.001383537185155753
3,"6) $750 - $1,000",897.31,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.012428999601112153
6,4) $350 - $500,382.3,0,1,0,Mens E-Mail,1,0,0.0,1,True,False,False,True,0.005800961628787754
4,3) $200 - $350,285.01,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.007063459161432653
1,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.0035667396755341444
5,2) $100 - $200,157.06,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003172633027042945
2,"7) $1,000 +",1014.12,1,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.010832669689440667
12,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.00519816303812819
4,4) $350 - $500,488.53,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.007496266723600823
4,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0027020803985598973
10,3) $200 - $350,326.24,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0021389590439506788
6,3) $200 - $350,204.93,0,1,0,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.006996189612971745
11,2) $100 - $200,151.0,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.005476092312973281
9,2) $100 - $200,134.27,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036099613720356346
12,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.003281070590114934
1,1) $0 - $100,90.71,0,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.004761133721951416
1,4) $350 - $500,375.96,0,1,0,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.007076354708244935
12,1) $0 - $100,29.99,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0032182069222727286
2,2) $100 - $200,129.69,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.006827497476413495
7,3) $200 - $350,229.46,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.005516053775169467
2,1) $0 - $100,54.27,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0026009958265527685
8,2) $100 - $200,116.35,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036499575048027067
3,3) $200 - $350,312.52,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003805972467254505
5,2) $100 - $200,135.1,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003445018508643803
9,3) $200 - $350,326.86,1,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.009432191013868961
1,3) $200 - $350,321.52,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.006912103842325941
12,5) $500 - $750,608.41,1,1,1,No E-Mail,1,0,0.0,0,False,False,False,False,0.012998199877709544
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.00365091044209344
7,1) $0 - $100,92.84,0,1,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.004279383545790435
8,1) $0 - $100,54.4,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.005324635596893467
1,2) $100 - $200,114.04,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0028515665242056175
5,4) $350 - $500,392.36,1,0,0,Womens E-Mail,0,0,0.0,1,False,False,False,False,0.004759139990230787
12,1) $0 - $100,29.99,1,0,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.001758124193289606
12,2) $100 - $200,172.48,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.006029574107122659
7,3) $200 - $350,218.05,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.007461584792198043
1,3) $200 - $350,239.61,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,True,False,0.00341165604993755
4,2) $100 - $200,162.84,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.0034415429659968937
12,1) $0 - $100,52.02,0,1,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0053274933954670055
4,3) $200 - $350,254.16,0,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.007377375514722063
1,4) $350 - $500,396.2,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0037657348270166554
1,"7) $1,000 +",1114.35,1,0,1,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.005530959783821647
9,1) $0 - $100,29.99,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.004818284692115322
3,2) $100 - $200,100.31,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.003047345157799356
3,2) $100 - $200,172.17,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.006704192731971865
8,1) $0 - $100,29.99,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0028695274540662175
8,4) $350 - $500,406.65,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.012776209021625308
6,1) $0 - $100,35.58,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.004573640673996573
6,2) $100 - $200,142.04,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.005233482000588563
1,2) $100 - $200,113.79,1,0,0,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.0025750349431423935
11,4) $350 - $500,355.8,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.006314266403790199
6,3) $200 - $350,242.9,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0038574316406856496
10,4) $350 - $500,417.6,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.004394557318335884
1,2) $100 - $200,112.91,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.002848157202411193
4,2) $100 - $200,138.78,0,1,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.004829034294649174
3,5) $500 - $750,595.28,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.006457811064738479
7,1) $0 - $100,48.29,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.004817526613346128
5,5) $500 - $750,681.43,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.01009042064653622
11,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0035325416972354553
8,3) $200 - $350,349.93,0,1,0,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.005142219377557604
1,1) $0 - $100,50.73,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0045221413617473364
10,1) $0 - $100,32.62,0,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.0072319866193886655
6,1) $0 - $100,29.99,1,0,1,Mens E-Mail,1,0,0.0,1,True,False,False,True,0.004556775090960439
10,3) $200 - $350,237.39,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003669613506898335
6,3) $200 - $350,232.34,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.005687158446949392
9,2) $100 - $200,190.21,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036213293248823475
6,5) $500 - $750,568.87,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.009892956301846315
5,3) $200 - $350,324.53,1,0,0,No E-Mail,1,0,0.0,0,False,True,True,False,0.0020365914436890563
7,5) $500 - $750,575.9,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.008021380258542305
10,2) $100 - $200,149.16,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0034034148680292535
1,"6) $750 - $1,000",769.9,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.011870251291940213
10,1) $0 - $100,62.36,0,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.005460127770662144
5,2) $100 - $200,158.68,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.003516161701486747
1,4) $350 - $500,416.42,1,0,0,No E-Mail,0,0,0.0,0,False,False,False,False,0.004483051922355117
9,2) $100 - $200,181.08,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003593783211622972
2,2) $100 - $200,147.36,0,1,0,No E-Mail,1,0,0.0,0,True,False,True,False,0.0028818575662368086
1,4) $350 - $500,423.86,1,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.010419220521747619
10,4) $350 - $500,370.42,1,0,1,Womens E-Mail,1,0,0.0,1,False,False,False,True,0.0051971470561002755
9,3) $200 - $350,211.79,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.007617037486979974
6,3) $200 - $350,236.73,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.007430774333217076
10,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.006885410675022412
3,2) $100 - $200,157.72,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.003220556807549713
2,"6) $750 - $1,000",958.28,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,True,0.012187141281840634
2,3) $200 - $350,280.75,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.00362294936709769
10,2) $100 - $200,120.43,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.005296689731536209
2,4) $350 - $500,436.81,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.005616744223425556
9,1) $0 - $100,86.68,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.005107692775491817
4,2) $100 - $200,104.63,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0012859615212445796
2,"6) $750 - $1,000",777.8,1,1,1,No E-Mail,0,0,0.0,0,False,False,False,False,0.01263756759547428
5,4) $350 - $500,410.45,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.007529093918654717
1,1) $0 - $100,50.81,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.002723659026506714
1,4) $350 - $500,487.42,0,1,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.00561940606553687
8,2) $100 - $200,144.18,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0037339233681114056
8,2) $100 - $200,166.23,0,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.007122120499567278
2,1) $0 - $100,29.99,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0026851492259286004
4,3) $200 - $350,325.69,0,1,0,Mens E-Mail,1,0,0.0,1,False,False,False,False,0.006450776253163583
7,2) $100 - $200,160.69,1,0,0,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.0035781970595875866
2,3) $200 - $350,308.34,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.007298149319611211
9,1) $0 - $100,32.81,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003146437952809431
2,3) $200 - $350,213.48,0,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.008472030043798673
4,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0027020803985598973
7,1) $0 - $100,29.99,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.004982585932184216
2,1) $0 - $100,42.92,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0027870239829760335
9,"6) $750 - $1,000",777.31,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.004476017202947923
1,5) $500 - $750,582.1,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.008105293337694195
9,2) $100 - $200,103.69,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.005560518270358526
7,2) $100 - $200,185.2,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0034318739251241663
7,2) $100 - $200,174.63,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.001420027073545637
10,2) $100 - $200,178.03,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.003490518514228396
9,2) $100 - $200,152.96,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003729214618937833
8,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.004912347237763885
4,4) $350 - $500,360.34,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.004037420005287879
1,2) $100 - $200,199.4,0,1,0,No E-Mail,0,0,0.0,0,False,False,True,False,0.0022162790347963423
4,1) $0 - $100,44.17,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0030835038356036722
5,5) $500 - $750,506.02,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.011084137719503158
8,1) $0 - $100,29.99,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0014094447250830948
6,5) $500 - $750,580.93,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.007949386399124266
6,3) $200 - $350,283.65,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.005322092406335383
1,4) $350 - $500,385.6,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.005532477281480867
1,4) $350 - $500,450.87,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.00532240947346941
4,2) $100 - $200,167.42,1,0,1,Womens E-Mail,1,0,0.0,1,False,False,False,True,0.00406165677036737
4,"6) $750 - $1,000",769.78,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013523128689002269
4,2) $100 - $200,122.21,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0032005894914862876
3,2) $100 - $200,101.18,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0031683387787291542
2,2) $100 - $200,130.36,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.006490877958526536
9,5) $500 - $750,740.18,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.007299639157599192
8,1) $0 - $100,29.99,0,1,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.004849483569921679
2,2) $100 - $200,193.24,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.002839049652588114
9,"6) $750 - $1,000",801.91,0,1,1,Mens E-Mail,1,1,177.91,1,False,True,True,False,0.007604253419598608
10,1) $0 - $100,29.99,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.005244095533339099
7,5) $500 - $750,503.2,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013318981030738461
7,3) $200 - $350,333.49,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,False,0.00780987869303729
3,"6) $750 - $1,000",760.15,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.006955240165841797
6,2) $100 - $200,171.0,1,0,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0013219051373667876
6,1) $0 - $100,71.48,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0033402405415704057
10,4) $350 - $500,453.87,0,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.010233310366916298
4,4) $350 - $500,498.05,1,1,1,No E-Mail,1,1,29.99,0,True,False,False,True,0.010972921573954573
3,4) $350 - $500,496.94,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.005635746955421453
5,4) $350 - $500,393.13,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.006085107917353953
8,2) $100 - $200,153.58,1,0,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0014436870080551116
4,4) $350 - $500,395.61,1,0,0,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.0010898175017630247
11,1) $0 - $100,67.34,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0034249581130732817
9,5) $500 - $750,590.0,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.006846531239823394
10,2) $100 - $200,187.56,1,0,0,Womens E-Mail,1,0,0.0,1,False,False,True,False,0.0009851292710374008
4,1) $0 - $100,64.69,0,1,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.004605497434694395
4,1) $0 - $100,46.49,1,0,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.0007719064151008961
9,3) $200 - $350,301.91,1,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.009018273421315495
11,1) $0 - $100,37.83,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0073348755718818425
10,1) $0 - $100,33.2,1,0,1,No E-Mail,0,0,0.0,0,False,False,False,True,0.004179720953873914
9,1) $0 - $100,82.46,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.005496465260008411
9,2) $100 - $200,124.65,0,1,0,No E-Mail,1,0,0.0,0,True,False,False,True,0.005285115689824549
4,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0027020803985598973
1,4) $350 - $500,354.42,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0037580491784489326
8,4) $350 - $500,468.39,1,0,0,No E-Mail,0,0,0.0,0,False,False,False,False,0.0052500396232707
5,3) $200 - $350,273.03,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.008858237442250453
9,4) $350 - $500,358.11,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0024865850940697007
6,3) $200 - $350,340.04,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.004150512631048821
7,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.004762313702870051
8,2) $100 - $200,168.55,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0014888529790839018
9,4) $350 - $500,436.16,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.004583657036797108
8,3) $200 - $350,241.08,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0035692705357004946
10,1) $0 - $100,84.23,0,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.007049058121154782
10,1) $0 - $100,89.42,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0034044057904649198
9,1) $0 - $100,74.35,0,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.007270720290816089
9,2) $100 - $200,101.43,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0035737435109142145
1,4) $350 - $500,499.51,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.005718746459480483
1,4) $350 - $500,367.96,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0034602597238312127
5,1) $0 - $100,29.99,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.002670881520753539
5,3) $200 - $350,254.14,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.008856214887574172
3,2) $100 - $200,128.4,0,1,1,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.003975128447803426
12,1) $0 - $100,74.11,0,1,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.005394141110899603
9,3) $200 - $350,329.85,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.004042637019903072
12,2) $100 - $200,134.01,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.005913506311165575
1,3) $200 - $350,344.63,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.005340513856987006
12,5) $500 - $750,648.19,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.00867533567567561
1,3) $200 - $350,267.49,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003495772768192905
1,2) $100 - $200,149.53,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0064615458780227985
4,2) $100 - $200,117.98,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.0031249634951569893
1,2) $100 - $200,154.69,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.0037617394997938826
11,1) $0 - $100,64.03,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0014350153997491955
6,1) $0 - $100,53.96,0,1,1,No E-Mail,0,0,0.0,0,False,False,False,True,0.005873632575374416
2,"7) $1,000 +",1643.83,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.015985884277391598
5,3) $200 - $350,323.09,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.004012202937080827
9,3) $200 - $350,275.91,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.004218535677622788
1,1) $0 - $100,29.99,1,0,1,No E-Mail,0,0,0.0,0,False,False,False,True,0.0033855072628339545
1,1) $0 - $100,82.97,0,1,0,No E-Mail,0,0,0.0,0,False,False,True,False,0.0018649982060133072
8,1) $0 - $100,52.83,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003458311380570993
1,5) $500 - $750,706.33,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.01307018416054099
10,3) $200 - $350,316.72,1,0,0,No E-Mail,1,0,0.0,0,True,False,False,True,0.003971823633104864
10,3) $200 - $350,202.17,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.004083224669346228
11,1) $0 - $100,56.93,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003550958674651473
3,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.004815138876677896
2,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.002748012893770806
2,3) $200 - $350,246.26,1,1,0,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.008240182796326033
11,3) $200 - $350,250.28,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003976906191898055
3,1) $0 - $100,29.99,1,0,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.000634954415652807
4,2) $100 - $200,119.47,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0013307352694120638
6,1) $0 - $100,29.99,1,0,1,No E-Mail,0,0,0.0,0,False,False,True,False,0.0019597692270946145
3,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,False,False,True,False,0.0018794920386399224
2,4) $350 - $500,430.88,1,0,0,Mens E-Mail,0,0,0.0,1,False,False,False,False,0.004613849039979644
11,3) $200 - $350,219.68,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.005496585041637925
7,2) $100 - $200,197.21,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.005329696654308402
10,2) $100 - $200,107.9,1,0,0,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.002606374541022626
10,1) $0 - $100,72.98,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0017134895423211323
5,1) $0 - $100,40.34,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.004619200942724578
9,2) $100 - $200,151.82,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003662911458311872
9,4) $350 - $500,441.16,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.00976915219825258
