rank,recency,history_segment,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,ite,allocated,discount_tier,tier_cost,ite_multiplier,expected_incremental_conversion
856,9,5) $500 - $750,535.81,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013253067386878575,1,low,5.0,1.0,0.013253067386878575
857,9,4) $350 - $500,422.95,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013251198575458922,1,low,5.0,1.0,0.013251198575458922
858,7,"7) $1,000 +",1054.12,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.013250790353021038,1,low,5.0,1.0,0.013250790353021038
859,4,5) $500 - $750,679.08,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013249477815768382,1,low,5.0,1.0,0.013249477815768382
860,1,5) $500 - $750,652.81,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013247349999812617,1,low,5.0,1.0,0.013247349999812617
861,1,5) $500 - $750,651.51,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013243427771199561,1,low,5.0,1.0,0.013243427771199561
862,2,5) $500 - $750,621.34,1,1,1,Womens E-Mail,1,0,0.0,1,False,True,False,False,0.013239571763438991,1,low,5.0,1.0,0.013239571763438991
863,2,"7) $1,000 +",1680.99,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.01323829387331216,1,low,5.0,1.0,0.01323829387331216
864,3,"7) $1,000 +",1275.92,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.013232662454008153,1,low,5.0,1.0,0.013232662454008153
865,2,5) $500 - $750,618.77,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013231817819180876,1,low,5.0,1.0,0.013231817819180876
866,3,"7) $1,000 +",1162.91,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.013230341077748536,1,low,5.0,1.0,0.013230341077748536
867,2,5) $500 - $750,618.08,1,1,1,Womens E-Mail,1,0,0.0,1,False,True,False,False,0.013229736020917024,1,low,5.0,1.0,0.013229736020917024
868,1,5) $500 - $750,646.37,1,1,1,Womens E-Mail,1,1,146.55,1,False,True,False,False,0.01322791988268333,1,low,5.0,1.0,0.01322791988268333
869,7,5) $500 - $750,585.2,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013227742169082063,1,low,5.0,1.0,0.013227742169082063
870,1,5) $500 - $750,646.28,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.01322764834377935,1,low,5.0,1.0,0.01322764834377935
871,3,"7) $1,000 +",1161.56,1,1,1,Mens E-Mail,1,1,29.99,1,False,True,False,True,0.013226267994188825,1,low,5.0,1.0,0.013226267994188825
872,3,"7) $1,000 +",1777.78,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.013223877327757882,1,low,5.0,1.0,0.013223877327757882
873,6,5) $500 - $750,612.59,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013223210641808562,1,low,5.0,1.0,0.013223210641808562
874,1,5) $500 - $750,644.57,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013222489104603715,1,low,5.0,1.0,0.013222489104603715
875,4,5) $500 - $750,557.17,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013220304259004004,1,low,5.0,1.0,0.013220304259004004
876,5,5) $500 - $750,639.5,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013217230907047165,1,low,5.0,1.0,0.013217230907047165
877,5,5) $500 - $750,526.82,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013215905173435474,1,low,5.0,1.0,0.013215905173435474
878,2,5) $500 - $750,612.97,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013214318645368785,1,low,5.0,1.0,0.013214318645368785
879,1,5) $500 - $750,641.43,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013213015413953724,1,low,5.0,1.0,0.013213015413953724
880,9,5) $500 - $750,521.72,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013210556462910928,1,low,5.0,1.0,0.013210556462910928
881,4,5) $500 - $750,552.39,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013205882526103697,1,low,5.0,1.0,0.013205882526103697
882,10,"6) $750 - $1,000",952.11,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.013204525692008463,1,low,5.0,1.0,0.013204525692008463
883,1,"6) $750 - $1,000",750.85,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013204505405043443,1,low,5.0,1.0,0.013204505405043443
884,4,5) $500 - $750,663.89,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013203648082974306,1,low,5.0,1.0,0.013203648082974306
885,8,5) $500 - $750,547.39,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013200835525472463,1,low,5.0,1.0,0.013200835525472463
886,12,5) $500 - $750,675.21,1,1,1,Mens E-Mail,0,0,0.0,1,False,False,False,False,0.013199742086441887,1,low,5.0,1.0,0.013199742086441887
887,3,5) $500 - $750,577.79,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013195346971953289,1,low,5.0,1.0,0.013195346971953289
888,1,"7) $1,000 +",1208.54,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.013193671567963496,1,low,5.0,1.0,0.013193671567963496
889,1,"6) $750 - $1,000",990.78,1,1,1,No E-Mail,0,0,0.0,0,False,False,False,False,0.013192979459198319,1,low,5.0,1.0,0.013192979459198319
890,7,4) $350 - $500,461.41,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.01319289646632342,1,low,5.0,1.0,0.01319289646632342
891,2,5) $500 - $750,717.55,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013191205877622212,1,low,5.0,1.0,0.013191205877622212
892,5,5) $500 - $750,630.79,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013190951975339699,1,low,5.0,1.0,0.013190951975339699
893,6,4) $350 - $500,488.95,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013188817503889887,1,low,5.0,1.0,0.013188817503889887
894,9,5) $500 - $750,513.75,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.01318651018441397,1,low,5.0,1.0,0.01318651018441397
895,1,5) $500 - $750,632.62,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013186434772352946,1,low,5.0,1.0,0.013186434772352946
896,3,5) $500 - $750,686.93,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013185992175341738,1,low,5.0,1.0,0.013185992175341738
897,10,4) $350 - $500,484.54,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013185550591629196,1,low,5.0,1.0,0.013185550591629196
898,4,5) $500 - $750,657.7,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.0131849722405783,1,low,5.0,1.0,0.0131849722405783
899,8,"6) $750 - $1,000",785.81,1,1,1,Mens E-Mail,0,0,0.0,1,False,False,False,False,0.013184753760238328,1,low,5.0,1.0,0.013184753760238328
900,7,5) $500 - $750,570.78,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013184235602466487,1,low,5.0,1.0,0.013184235602466487
901,4,"7) $1,000 +",1118.73,1,1,1,No E-Mail,1,0,0.0,0,False,True,False,True,0.01318421551393497,1,low,5.0,1.0,0.01318421551393497
902,5,5) $500 - $750,628.07,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013182745466241616,1,low,5.0,1.0,0.013182745466241616
903,4,5) $500 - $750,656.92,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013182618903410468,1,low,5.0,1.0,0.013182618903410468
904,1,"7) $1,000 +",1204.21,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.01318060752958309,1,low,5.0,1.0,0.01318060752958309
905,5,5) $500 - $750,513.98,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013177165623134226,1,low,5.0,1.0,0.013177165623134226
906,2,5) $500 - $750,711.82,1,1,1,Womens E-Mail,1,1,29.99,1,True,False,False,False,0.013173917900735441,1,low,5.0,1.0,0.013173917900735441
907,8,4) $350 - $500,426.03,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013173321373121303,1,low,5.0,1.0,0.013173321373121303
908,2,5) $500 - $750,599.05,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013172320628219769,1,low,5.0,1.0,0.013172320628219769
909,5,5) $500 - $750,512.14,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.01317161416109729,1,low,5.0,1.0,0.01317161416109729
910,1,5) $500 - $750,738.87,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.01316836055982468,1,low,5.0,1.0,0.01316836055982468
911,1,5) $500 - $750,738.67,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013167757140038056,1,low,5.0,1.0,0.013167757140038056
912,1,5) $500 - $750,738.66,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013167726969048724,1,low,5.0,1.0,0.013167726969048724
913,1,5) $500 - $750,738.62,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.0131676062850914,1,low,5.0,1.0,0.0131676062850914
914,5,5) $500 - $750,622.94,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.013167267748714715,1,low,5.0,1.0,0.013167267748714715
915,11,3) $200 - $350,337.09,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013166490195164589,1,low,5.0,1.0,0.013166490195164589
916,2,5) $500 - $750,596.94,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.01316595454947089,1,low,5.0,1.0,0.01316595454947089
917,2,"6) $750 - $1,000",952.61,1,1,1,No E-Mail,0,0,0.0,0,False,False,False,False,0.013164986659972797,1,low,5.0,1.0,0.013164986659972797
918,1,"7) $1,000 +",1927.91,1,1,1,No E-Mail,1,1,105.54,0,True,False,True,False,0.01316385368231162,1,low,5.0,1.0,0.01316385368231162
919,3,5) $500 - $750,678.11,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.01315938136275163,1,low,5.0,1.0,0.01315938136275163
920,1,5) $500 - $750,623.59,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.01315919036898688,1,low,5.0,1.0,0.01315919036898688
921,1,5) $500 - $750,735.75,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013158947211153349,1,low,5.0,1.0,0.013158947211153349
922,4,5) $500 - $750,536.08,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013156673642504526,1,low,5.0,1.0,0.013156673642504526
923,1,5) $500 - $750,622.16,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.01315487591751252,1,low,5.0,1.0,0.01315487591751252
924,2,5) $500 - $750,592.87,1,1,1,No E-Mail,1,0,0.0,0,False,True,False,False,0.013153674956813095,1,low,5.0,1.0,0.013153674956813095
925,8,"6) $750 - $1,000",774.45,1,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,False,0.013150479516358098,1,low,5.0,1.0,0.013150479516358098
926,4,5) $500 - $750,646.22,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013150335944826095,1,low,5.0,1.0,0.013150335944826095
927,4,5) $500 - $750,533.62,1,1,1,No E-Mail,1,1,90.42,0,False,True,False,False,0.013149251579129054,1,low,5.0,1.0,0.013149251579129054
928,2,"7) $1,000 +",1277.1,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.013149052763697607,1,low,5.0,1.0,0.013149052763697607
929,1,"7) $1,000 +",1678.95,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.01314496912443697,1,low,5.0,1.0,0.01314496912443697
930,4,5) $500 - $750,644.25,1,1,1,No E-Mail,1,0,0.0,0,True,False,False,False,0.013144392259927851,1,low,5.0,1.0,0.013144392259927851
931,12,3) $200 - $350,300.54,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.01314338509621072,1,low,5.0,1.0,0.01314338509621072
932,1,5) $500 - $750,730.2,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013142202312074538,1,low,5.0,1.0,0.013142202312074538
933,4,5) $500 - $750,643.42,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013141888067813362,1,low,5.0,1.0,0.013141888067813362
934,2,5) $500 - $750,699.81,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013137682542548683,1,low,5.0,1.0,0.013137682542548683
935,1,5) $500 - $750,616.27,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.01313710520479645,1,low,5.0,1.0,0.01313710520479645
936,8,5) $500 - $750,526.26,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013137084225015661,1,low,5.0,1.0,0.013137084225015661
937,5,5) $500 - $750,612.02,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013134321028365056,1,low,5.0,1.0,0.013134321028365056
938,1,5) $500 - $750,615.14,1,1,1,Womens E-Mail,1,1,29.99,1,False,True,False,False,0.013133695883002026,1,low,5.0,1.0,0.013133695883002026
939,5,5) $500 - $750,611.38,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.01313239008504786,1,low,5.0,1.0,0.01313239008504786
940,1,"7) $1,000 +",1674.63,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013131935257045896,1,low,5.0,1.0,0.013131935257045896
941,10,"6) $750 - $1,000",927.23,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.013129460270552461,1,low,5.0,1.0,0.013129460270552461
942,4,5) $500 - $750,638.81,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013127979241731685,1,low,5.0,1.0,0.013127979241731685
943,5,5) $500 - $750,608.82,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013124666311779077,1,low,5.0,1.0,0.013124666311779077
944,1,5) $500 - $750,723.22,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013121142961521368,1,low,5.0,1.0,0.013121142961521368
945,1,"6) $750 - $1,000",966.76,1,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,False,0.013120508742824801,1,low,5.0,1.0,0.013120508742824801
946,4,5) $500 - $750,636.04,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013119621877686945,1,low,5.0,1.0,0.013119621877686945
947,2,5) $500 - $750,581.26,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013118646438199585,1,low,5.0,1.0,0.013118646438199585
948,6,"7) $1,000 +",1039.2,1,1,1,Womens E-Mail,1,1,168.51,1,False,True,False,True,0.013118605369887276,1,low,5.0,1.0,0.013118605369887276
949,1,5) $500 - $750,609.66,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013117162180848532,1,low,5.0,1.0,0.013117162180848532
950,1,5) $500 - $750,721.62,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013116315603228379,1,low,5.0,1.0,0.013116315603228379
951,6,5) $500 - $750,576.95,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013115681235832203,1,low,5.0,1.0,0.013115681235832203
952,1,5) $500 - $750,608.38,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.01311330029421414,1,low,5.0,1.0,0.01311330029421414
953,6,5) $500 - $750,575.64,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.013111728836229818,1,low,5.0,1.0,0.013111728836229818
954,6,"7) $1,000 +",1149.12,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.013111603910443559,1,low,5.0,1.0,0.013111603910443559
955,3,5) $500 - $750,662.11,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013111107779821727,1,low,5.0,1.0,0.013111107779821727
956,1,5) $500 - $750,607.61,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.01311097712803564,1,low,5.0,1.0,0.01311097712803564
957,1,5) $500 - $750,607.3,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013110041827366373,1,low,5.0,1.0,0.013110041827366373
958,1,"7) $1,000 +",1779.41,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013109425909085946,1,low,5.0,1.0,0.013109425909085946
959,10,4) $350 - $500,458.6,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.01310728704530409,1,low,5.0,1.0,0.01310728704530409
960,6,5) $500 - $750,573.67,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013105785151331574,1,low,5.0,1.0,0.013105785151331574
961,2,5) $500 - $750,689.14,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013105490096932303,1,low,5.0,1.0,0.013105490096932303
962,6,"7) $1,000 +",1034.31,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.013103851756104325,1,low,5.0,1.0,0.013103851756104325
963,8,"7) $1,000 +",1088.06,1,1,1,No E-Mail,1,0,0.0,0,True,False,False,True,0.013101719583690573,1,low,5.0,1.0,0.013101719583690573
964,2,5) $500 - $750,575.2,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013100362818664883,1,low,5.0,1.0,0.013100362818664883
965,1,"7) $1,000 +",1177.46,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.01309990013312216,1,low,5.0,1.0,0.01309990013312216
966,1,5) $500 - $750,715.09,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013096613947195112,1,low,5.0,1.0,0.013096613947195112
967,6,5) $500 - $750,569.18,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.01309223837712187,1,low,5.0,1.0,0.01309223837712187
968,3,"6) $750 - $1,000",898.75,1,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,False,0.013089655578486641,1,low,5.0,1.0,0.013089655578486641
969,2,5) $500 - $750,683.39,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.01308814177806687,1,low,5.0,1.0,0.01308814177806687
970,2,5) $500 - $750,683.17,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013087478016301583,1,low,5.0,1.0,0.013087478016301583
971,3,5) $500 - $750,654.21,1,1,1,No E-Mail,1,0,0.0,0,True,False,False,False,0.013087272698250088,1,low,5.0,1.0,0.013087272698250088
972,7,5) $500 - $750,538.33,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.01308633074208678,1,low,5.0,1.0,0.01308633074208678
973,1,5) $500 - $750,711.34,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013085299826195917,1,low,5.0,1.0,0.013085299826195917
974,4,5) $500 - $750,623.69,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013082360705862927,1,low,5.0,1.0,0.013082360705862927
975,10,"6) $750 - $1,000",911.59,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.013082272843238481,1,low,5.0,1.0,0.013082272843238481
976,4,5) $500 - $750,623.56,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.01308196848300162,1,low,5.0,1.0,0.01308196848300162
977,1,5) $500 - $750,597.7,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013081077677608431,1,low,5.0,1.0,0.013081077677608431
978,2,5) $500 - $750,680.32,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013078879284342195,1,low,5.0,1.0,0.013078879284342195
979,8,5) $500 - $750,506.74,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.01307819045384118,1,low,5.0,1.0,0.01307819045384118
980,3,5) $500 - $750,538.8,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013077710284550983,1,low,5.0,1.0,0.013077710284550983
981,12,4) $350 - $500,388.82,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.01307109361585431,1,low,5.0,1.0,0.01307109361585431
982,1,5) $500 - $750,706.33,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.01307018416054099,1,low,5.0,1.0,0.01307018416054099
983,3,"7) $1,000 +",1221.92,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.013069739111619733,1,low,5.0,1.0,0.013069739111619733
984,3,5) $500 - $750,648.39,1,1,1,No E-Mail,1,0,0.0,0,True,False,False,False,0.013069713182459336,1,low,5.0,1.0,0.013069713182459336
985,5,4) $350 - $500,477.85,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013068157838680643,1,low,5.0,1.0,0.013068157838680643
986,1,5) $500 - $750,704.17,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013063667226845453,1,low,5.0,1.0,0.013063667226845453
987,7,5) $500 - $750,529.92,1,1,1,No E-Mail,1,0,0.0,0,True,False,False,False,0.01306095694005925,1,low,5.0,1.0,0.01306095694005925
988,6,"7) $1,000 +",1016.83,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.013051112866753405,1,low,5.0,1.0,0.013051112866753405
989,5,"7) $1,000 +",1532.18,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013050828982229618,1,low,5.0,1.0,0.013050828982229618
990,1,"7) $1,000 +",1777.61,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.013049024686835997,1,low,5.0,1.0,0.013049024686835997
991,6,5) $500 - $750,554.81,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013048882665452951,1,low,5.0,1.0,0.013048882665452951
992,4,5) $500 - $750,610.95,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013043922865454992,1,low,5.0,1.0,0.013043922865454992
993,2,5) $500 - $750,555.76,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013041710415405052,1,low,5.0,1.0,0.013041710415405052
994,1,5) $500 - $750,696.83,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.013041521720676361,1,low,5.0,1.0,0.013041521720676361
995,4,5) $500 - $750,609.88,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013040694569596554,1,low,5.0,1.0,0.013040694569596554
996,2,5) $500 - $750,555.41,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.01304065443077846,1,low,5.0,1.0,0.01304065443077846
997,2,5) $500 - $750,667.6,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013040501785912923,1,low,5.0,1.0,0.013040501785912923
998,2,5) $500 - $750,554.49,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013037878699759992,1,low,5.0,1.0,0.013037878699759992
999,2,5) $500 - $750,666.69,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013037756225883785,1,low,5.0,1.0,0.013037756225883785
1000,2,5) $500 - $750,665.96,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013035553743662607,1,low,5.0,1.0,0.013035553743662607
